name,id,type1,type2,hp,attack,defense,special-attack,special-defense,speed,image
medicham-mega,10054,fighting,psychic,60,100,85,80,85,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png
manectric-mega,10055,electric,,70,75,80,135,80,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png
banette-mega,10056,ghost,,64,165,75,93,83,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png
absol-mega,10057,dark,,65,150,60,115,60,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png
garchomp-mega,10058,dragon,ground,108,170,115,120,95,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png
lucario-mega,10059,fighting,steel,70,145,88,140,70,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png
abomasnow-mega,10060,grass,ice,90,132,105,132,105,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png
floette-eternal,10061,fairy,,74,65,67,125,128,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png
latias-mega,10062,dragon,psychic,80,100,120,140,150,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png
latios-mega,10063,dragon,psychic,80,130,100,160,120,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png
swampert-mega,10064,water,ground,100,150,110,95,110,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png
sceptile-mega,10065,grass,dragon,70,110,75,145,85,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png
sableye-mega,10066,dark,ghost,50,85,125,85,115,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png
altaria-mega,10067,dragon,fairy,75,110,110,110,105,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png
gallade-mega,10068,psychic,fighting,68,165,95,65,115,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png
audino-mega,10069,normal,fairy,103,60,126,80,126,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png
sharpedo-mega,10070,water,dark,70,140,70,110,65,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png
slowbro-mega,10071,water,psychic,95,75,180,130,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png
steelix-mega,10072,steel,ground,75,125,230,55,95,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png
pidgeot-mega,10073,normal,flying,83,80,80,135,80,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png
glalie-mega,10074,ice,,80,120,80,120,80,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png
diancie-mega,10075,rock,fairy,50,160,110,160,110,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png
metagross-mega,10076,steel,psychic,80,145,150,105,110,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png
kyogre-primal,10077,water,,100,150,90,180,160,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png
groudon-primal,10078,ground,fire,100,180,160,150,90,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png
rayquaza-mega,10079,dragon,flying,105,180,100,180,100,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png
pikachu-rock-star,10080,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png
pikachu-belle,10081,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png
pikachu-pop-star,10082,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png
pikachu-phd,10083,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png
pikachu-libre,10084,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png
pikachu-cosplay,10085,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png
hoopa-unbound,10086,psychic,dark,80,160,60,170,130,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png
camerupt-mega,10087,fire,ground,70,120,100,145,105,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png
lopunny-mega,10088,normal,fighting,65,136,94,54,96,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png
salamence-mega,10089,dragon,flying,95,145,130,120,90,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png
beedrill-mega,10090,bug,poison,65,150,40,15,80,145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png
rattata-alola,10091,dark,normal,30,56,35,25,35,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png
raticate-alola,10092,dark,normal,75,71,70,40,80,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png
raticate-totem-alola,10093,dark,normal,75,71,70,40,80,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png
pikachu-original-cap,10094,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png
pikachu-hoenn-cap,10095,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png
pikachu-sinnoh-cap,10096,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png
pikachu-unova-cap,10097,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png
pikachu-kalos-cap,10098,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png
pikachu-alola-cap,10099,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png
raichu-alola,10100,electric,psychic,60,85,50,95,85,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png
sandshrew-alola,10101,ice,steel,50,75,90,10,35,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png
sandslash-alola,10102,ice,steel,75,100,120,25,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png
vulpix-alola,10103,ice,,38,41,40,50,65,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png
ninetales-alola,10104,ice,fairy,73,67,75,81,100,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png
diglett-alola,10105,ground,steel,10,55,30,35,45,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png
dugtrio-alola,10106,ground,steel,35,100,60,50,70,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png
meowth-alola,10107,dark,,40,35,35,50,40,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png
persian-alola,10108,dark,,65,60,60,75,65,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png
geodude-alola,10109,rock,electric,40,80,100,30,30,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png
graveler-alola,10110,rock,electric,55,95,115,45,45,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png
golem-alola,10111,rock,electric,80,120,130,55,65,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png
grimer-alola,10112,poison,dark,80,80,50,40,50,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png
muk-alola,10113,poison,dark,105,105,75,65,100,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png
exeggutor-alola,10114,grass,dragon,95,105,85,125,75,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png
marowak-alola,10115,fire,ghost,60,80,110,50,80,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png
greninja-battle-bond,10116,water,dark,72,95,67,103,71,122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png
greninja-ash,10117,water,dark,72,145,67,153,71,132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png
zygarde-10-power-construct,10118,dragon,ground,54,100,71,61,85,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png
zygarde-50-power-construct,10119,dragon,ground,108,100,121,81,95,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png
zygarde-complete,10120,dragon,ground,216,100,121,91,95,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png
gumshoos-totem,10121,normal,,88,110,60,55,60,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png
vikavolt-totem,10122,bug,electric,77,70,90,145,75,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png
oricorio-pom-pom,10123,electric,flying,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png
oricorio-pau,10124,psychic,flying,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png
oricorio-sensu,10125,ghost,flying,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png
lycanroc-midnight,10126,rock,,85,115,75,55,75,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png
wishiwashi-school,10127,water,,45,140,130,140,135,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png
minior-orange-meteor,10130,rock,flying,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png
minior-yellow-meteor,10131,rock,flying,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png
minior-green-meteor,10132,rock,flying,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png
minior-blue-meteor,10133,rock,flying,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png
minior-indigo-meteor,10134,rock,flying,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png
minior-violet-meteor,10135,rock,flying,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png
minior-red,10136,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png
minior-orange,10137,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png
minior-yellow,10138,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png
minior-green,10139,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png
minior-blue,10140,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png
minior-indigo,10141,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png
minior-violet,10142,rock,flying,60,100,60,100,60,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png
mimikyu-busted,10143,ghost,fairy,55,90,80,50,105,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png
mimikyu-totem-disguised,10144,ghost,fairy,55,90,80,50,105,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png
mimikyu-totem-busted,10145,ghost,fairy,55,90,80,50,105,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png
magearna-original,10147,steel,fairy,80,95,115,130,115,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png
pikachu-partner-cap,10148,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png
marowak-totem,10149,fire,ghost,60,80,110,50,80,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png
ribombee-totem,10150,bug,fairy,60,55,60,95,70,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png
rockruff-own-tempo,10151,rock,,45,65,40,30,40,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png
lycanroc-dusk,10152,rock,,75,117,65,55,65,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10152.png
necrozma-dusk,10155,psychic,steel,97,157,127,113,109,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png
necrozma-dawn,10156,psychic,ghost,97,113,109,157,127,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png
necrozma-ultra,10157,psychic,dragon,97,167,97,167,97,129,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png
pikachu-world-cap,10160,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10160.png
meowth-galar,10161,steel,,50,65,55,40,40,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png
ponyta-galar,10162,psychic,,50,85,55,65,65,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png
rapidash-galar,10163,psychic,fairy,65,100,70,80,80,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png
slowpoke-galar,10164,psychic,,90,65,65,40,40,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png
slowbro-galar,10165,poison,psychic,95,100,95,100,70,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png
farfetchd-galar,10166,fighting,,52,95,55,58,62,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10166.png
weezing-galar,10167,poison,fairy,65,90,120,85,70,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png
mr-mime-galar,10168,ice,psychic,50,65,65,90,90,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png
articuno-galar,10169,psychic,flying,90,85,85,125,100,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png
zapdos-galar,10170,fighting,flying,90,125,90,85,90,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png
moltres-galar,10171,dark,flying,90,85,90,100,125,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png
slowking-galar,10172,poison,psychic,95,65,80,110,110,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png
corsola-galar,10173,ghost,,60,55,100,65,100,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10173.png
zigzagoon-galar,10174,dark,normal,38,30,41,30,41,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png
linoone-galar,10175,dark,normal,78,70,61,50,61,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png
darumaka-galar,10176,ice,,70,90,45,15,45,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png
darmanitan-galar-standard,10177,ice,,105,140,55,30,55,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png
darmanitan-galar-zen,10178,ice,fire,105,160,55,30,55,135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png
yamask-galar,10179,ground,ghost,38,55,85,30,65,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png
stunfisk-galar,10180,ground,steel,109,81,99,66,84,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png
toxtricity-low-key,10184,electric,poison,75,98,70,114,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png
eiscue-noice,10185,ice,,75,80,70,65,50,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png
indeedee-female,10186,psychic,normal,70,55,65,95,105,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png
morpeko-hangry,10187,electric,dark,58,95,58,70,58,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10187.png
zacian-crowned,10188,fairy,steel,92,150,115,80,115,148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png
zamazenta-crowned,10189,fighting,steel,92,120,140,80,140,128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png
eternatus-eternamax,10190,poison,dragon,255,115,250,125,250,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10190.png
urshifu-rapid-strike,10191,fighting,water,100,130,100,63,60,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png
zarude-dada,10192,dark,grass,105,120,105,70,95,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10192.png
calyrex-ice,10193,psychic,ice,100,165,150,85,130,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10193.png
calyrex-shadow,10194,psychic,ghost,100,85,80,165,100,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10194.png
venusaur-gmax,10195,grass,poison,80,82,83,100,100,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png
charizard-gmax,10196,fire,flying,78,84,78,109,85,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10196.png
blastoise-gmax,10197,water,,79,83,100,85,105,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10197.png
butterfree-gmax,10198,bug,flying,60,45,50,90,80,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10198.png
pikachu-gmax,10199,electric,,35,55,40,50,50,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10199.png
meowth-gmax,10200,normal,,40,45,35,40,40,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10200.png
machamp-gmax,10201,fighting,,90,130,80,65,85,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10201.png
gengar-gmax,10202,ghost,poison,60,65,60,130,75,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10202.png
kingler-gmax,10203,water,,55,130,115,50,50,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10203.png
lapras-gmax,10204,water,ice,130,85,80,85,95,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png
eevee-gmax,10205,normal,,55,55,50,45,65,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10205.png
snorlax-gmax,10206,normal,,160,110,65,65,110,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png
garbodor-gmax,10207,poison,,80,95,82,60,82,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10207.png
melmetal-gmax,10208,steel,,135,143,143,80,65,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10208.png
rillaboom-gmax,10209,grass,,100,125,90,60,70,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png
cinderace-gmax,10210,fire,,80,116,75,65,75,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10210.png
inteleon-gmax,10211,water,,70,85,65,125,65,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10211.png
corviknight-gmax,10212,flying,steel,98,87,105,53,85,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10212.png
orbeetle-gmax,10213,bug,psychic,60,45,110,80,120,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png
drednaw-gmax,10214,water,rock,90,115,90,48,68,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10214.png
coalossal-gmax,10215,rock,fire,110,80,120,80,90,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10215.png
flapple-gmax,10216,grass,dragon,70,110,80,95,60,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10216.png
appletun-gmax,10217,grass,dragon,110,85,80,100,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10217.png
sandaconda-gmax,10218,ground,,72,107,125,65,70,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10218.png
toxtricity-amped-gmax,10219,electric,poison,75,98,70,114,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png
centiskorch-gmax,10220,fire,bug,100,115,65,90,90,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10220.png
hatterene-gmax,10221,psychic,fairy,57,90,95,136,103,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10221.png
grimmsnarl-gmax,10222,dark,fairy,95,120,65,95,75,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10222.png
alcremie-gmax,10223,fairy,,65,60,75,110,121,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10223.png
copperajah-gmax,10224,steel,,122,130,69,80,69,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10224.png
duraludon-gmax,10225,steel,dragon,70,95,115,120,50,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10225.png
urshifu-single-strike-gmax,10226,fighting,dark,100,130,100,63,60,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10226.png
urshifu-rapid-strike-gmax,10227,fighting,water,100,130,100,63,60,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10227.png
toxtricity-low-key-gmax,10228,electric,poison,75,98,70,114,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png
growlithe-hisui,10229,fire,rock,60,75,45,65,50,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10229.png
arcanine-hisui,10230,fire,rock,95,115,80,95,80,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10230.png
voltorb-hisui,10231,electric,grass,40,30,50,55,55,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10231.png
electrode-hisui,10232,electric,grass,60,50,70,80,80,150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10232.png
typhlosion-hisui,10233,fire,ghost,73,84,78,119,85,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10233.png
qwilfish-hisui,10234,dark,poison,65,95,85,55,55,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10234.png
sneasel-hisui,10235,fighting,poison,55,95,55,35,75,115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10235.png
samurott-hisui,10236,water,dark,90,108,80,100,65,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10236.png
lilligant-hisui,10237,grass,fighting,70,105,75,50,75,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10237.png
zorua-hisui,10238,normal,ghost,35,60,40,85,40,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10238.png
zoroark-hisui,10239,normal,ghost,55,100,60,125,60,110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10239.png
braviary-hisui,10240,psychic,flying,110,83,70,112,70,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10240.png
sliggoo-hisui,10241,steel,dragon,58,75,83,83,113,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10241.png
goodra-hisui,10242,steel,dragon,80,100,100,110,150,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10242.png
avalugg-hisui,10243,ice,rock,95,127,184,34,36,38,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10243.png
decidueye-hisui,10244,grass,fighting,88,112,80,95,95,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10244.png
dialga-origin,10245,steel,dragon,100,100,120,150,120,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10245.png
palkia-origin,10246,water,dragon,90,100,100,150,120,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10246.png
basculin-white-striped,10247,water,,70,92,65,80,55,98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10247.png
basculegion-female,10248,water,ghost,120,92,65,100,75,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10248.png
enamorus-therian,10249,fairy,flying,74,115,110,135,100,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10249.png
tauros-paldea-combat-breed,10250,fighting,,75,110,105,30,70,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10250.png
tauros-paldea-blaze-breed,10251,fighting,fire,75,110,105,30,70,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10251.png
tauros-paldea-aqua-breed,10252,fighting,water,75,110,105,30,70,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10252.png
wooper-paldea,10253,poison,ground,55,45,45,25,25,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10253.png
oinkologne-female,10254,normal,,115,90,70,59,90,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10254.png
dudunsparce-three-segment,10255,normal,,125,100,80,85,75,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10255.png
palafin-hero,10256,water,,100,160,97,106,87,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10256.png
maushold-family-of-three,10257,normal,,74,75,70,65,75,111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10257.png
tatsugiri-droopy,10258,dragon,water,68,50,60,120,95,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10258.png
tatsugiri-stretchy,10259,dragon,water,68,50,60,120,95,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10259.png
squawkabilly-blue-plumage,10260,normal,flying,82,96,51,45,51,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10260.png
